t,x1,y1,x2,y2,x3,y3
0.058 -0.940873 0.267582 0.995058 -0.217561 -0.0541853 -0.0500204
0.059 -0.940333 0.267993 0.995456 -0.217115 -0.0551233 -0.050878
0.06 -0.939791 0.268403 0.995853 -0.216667 -0.0560614 -0.0517354
0.061 -0.939249 0.268813 0.996249 -0.21622 -0.0569997 -0.0525926
0.062 -0.938705 0.269222 0.996643 -0.215772 -0.0579383 -0.0534495
0.063 -0.93816 0.269631 0.997037 -0.215325 -0.058877 -0.0543062
0.064 -0.937614 0.270039 0.997429 -0.214877 -0.0598159 -0.0551626
0.065 -0.937066 0.270447 0.997821 -0.214429 -0.0607551 -0.0560187
0.066 -0.936517 0.270855 0.998211 -0.21398 -0.0616944 -0.0568746
0.067 -0.935966 0.271262 0.9986 -0.213532 -0.062634 -0.0577302
0.068 -0.935415 0.271669 0.998988 -0.213083 -0.0635737 -0.0585855
0.069 -0.934862 0.272075 0.999375 -0.212634 -0.0645137 -0.0594405
0.07 -0.934307 0.272481 0.999761 -0.212185 -0.0654539 -0.0602952
0.071 -0.933752 0.272886 1.00015 -0.211736 -0.0663944 -0.0611497
0.072 -0.933195 0.27329 1.00053 -0.211287 -0.067335 -0.0620039
0.073 -0.932636 0.273695 1.00091 -0.210837 -0.0682759 -0.0628577
0.074 -0.932077 0.274099 1.00129 -0.210387 -0.069217 -0.0637113
0.075 -0.931516 0.274502 1.00167 -0.209937 -0.0701584 -0.0645645
0.076 -0.930953 0.274905 1.00205 -0.209487 -0.0711 -0.0654174
0.077 -0.93039 0.275307 1.00243 -0.209037 -0.0720418 -0.06627
0.078 -0.929825 0.275709 1.00281 -0.208586 -0.0729839 -0.0671223
0.079 -0.929259 0.27611 1.00318 -0.208136 -0.0739262 -0.0679743
0.08 -0.928691 0.276511 1.00356 -0.207685 -0.0748688 -0.0688259
0.081 -0.928122 0.276911 1.00393 -0.207234 -0.0758116 -0.0696772
0.082 -0.927552 0.277311 1.00431 -0.206783 -0.0767547 -0.0705282
0.083 -0.92698 0.27771 1.00468 -0.206331 -0.0776981 -0.0713788
0.084 -0.926407 0.278109 1.00505 -0.20588 -0.0786417 -0.0722291
0.085 -0.925833 0.278507 1.00542 -0.205428 -0.0795856 -0.073079
0.086 -0.925257 0.278905 1.00579 -0.204976 -0.0805297 -0.0739286
0.087 -0.92468 0.279302 1.00615 -0.204524 -0.0814742 -0.0747778
0.088 -0.924102 0.279699 1.00652 -0.204072 -0.0824189 -0.0756266
0.089 -0.923522 0.280095 1.00689 -0.20362 -0.0833638 -0.0764751
0.09 -0.922941 0.280491 1.00725 -0.203168 -0.0843091 -0.0773232
0.091 -0.922358 0.280886 1.00761 -0.202715 -0.0852546 -0.0781709
0.092 -0.921775 0.28128 1.00798 -0.202262 -0.0862005 -0.0790183
0.093 -0.921189 0.281674 1.00834 -0.201809 -0.0871466 -0.0798652
0.094 -0.920603 0.282068 1.0087 -0.201356 -0.088093 -0.0807118
0.095 -0.920015 0.282461 1.00905 -0.200903 -0.0890397 -0.081558
0.096 -0.919426 0.282853 1.00941 -0.20045 -0.0899867 -0.0824038
0.097 -0.918835 0.283245 1.00977 -0.199996 -0.090934 -0.0832491
0.098 -0.918243 0.283636 1.01013 -0.199542 -0.0918816 -0.0840941
0.099 -0.91765 0.284027 1.01048 -0.199089 -0.0928295 -0.0849386
0.1 -0.917056 0.284417 1.01083 -0.198635 -0.0937777 -0.0857828
0.101 -0.91646 0.284807 1.01119 -0.19818 -0.0947263 -0.0866265
0.102 -0.915862 0.285196 1.01154 -0.197726 -0.0956751 -0.0874698
0.103 -0.915263 0.285584 1.01189 -0.197272 -0.0966243 -0.0883126
0.104 -0.914663 0.285972 1.01224 -0.196817 -0.0975738 -0.0891551
0.105 -0.914062 0.28636 1.01259 -0.196363 -0.0985236 -0.089997
0.106 -0.913459 0.286746 1.01293 -0.195908 -0.0994737 -0.0908386
0.107 -0.912855 0.287133 1.01328 -0.195453 -0.100424 -0.0916797
0.108 -0.912249 0.287518 1.01362 -0.194998 -0.101375 -0.0925203
0.109 -0.911642 0.287903 1.01397 -0.194543 -0.102326 -0.0933605
0.11 -0.911034 0.288287 1.01431 -0.194087 -0.103278 -0.0942002
0.111 -0.910424 0.288671 1.01465 -0.193632 -0.104229 -0.0950395
0.112 -0.909813 0.289054 1.01499 -0.193176 -0.105182 -0.0958783
0.113 -0.9092 0.289437 1.01533 -0.19272 -0.106134 -0.0967166
0.114 -0.908587 0.289819 1.01567 -0.192264 -0.107087 -0.0975544
0.115 -0.907971 0.2902 1.01601 -0.191808 -0.10804 -0.0983918
0.116 -0.907355 0.290581 1.01635 -0.191352 -0.108994 -0.0992287
0.117 -0.906737 0.290961 1.01668 -0.190896 -0.109948 -0.100065
0.118 -0.906117 0.291341 1.01702 -0.19044 -0.110902 -0.100901
0.119 -0.905496 0.29172 1.01735 -0.189983 -0.111856 -0.101736
0.12 -0.904874 0.292098 1.01769 -0.189527 -0.112811 -0.102571
0.121 -0.904251 0.292475 1.01802 -0.18907 -0.113767 -0.103406
0.122 -0.903626 0.292852 1.01835 -0.188613 -0.114723 -0.104239
0.123 -0.902999 0.293229 1.01868 -0.188156 -0.115679 -0.105073
0.124 -0.902372 0.293604 1.01901 -0.187699 -0.116635 -0.105906
0.125 -0.901743 0.293979 1.01933 -0.187242 -0.117592 -0.106738
0.126 -0.901112 0.294354 1.01966 -0.186784 -0.118549 -0.10757
0.127 -0.90048 0.294728 1.01999 -0.186327 -0.119507 -0.108401
0.128 -0.899847 0.295101 1.02031 -0.185869 -0.120465 -0.109231
0.129 -0.899212 0.295473 1.02064 -0.185412 -0.121423 -0.110062
0.13 -0.898576 0.295845 1.02096 -0.184954 -0.122382 -0.110891
0.131 -0.897938 0.296216 1.02128 -0.184496 -0.123341 -0.11172
0.132 -0.897299 0.296587 1.0216 -0.184038 -0.124301 -0.112549
0.133 -0.896659 0.296956 1.02192 -0.18358 -0.125261 -0.113377
0.134 -0.896017 0.297325 1.02224 -0.183122 -0.126221 -0.114204
0.135 -0.895374 0.297694 1.02256 -0.182663 -0.127182 -0.115031
0.136 -0.89473 0.298062 1.02287 -0.182205 -0.128143 -0.115857
0.137 -0.894084 0.298429 1.02319 -0.181746 -0.129105 -0.116682
0.138 -0.893436 0.298795 1.0235 -0.181288 -0.130067 -0.117507
0.139 -0.892787 0.299161 1.02382 -0.180829 -0.131029 -0.118332
0.14 -0.892137 0.299526 1.02413 -0.18037 -0.131992 -0.119156
0.141 -0.891486 0.29989 1.02444 -0.179911 -0.132955 -0.119979
0.142 -0.890833 0.300253 1.02475 -0.179452 -0.133919 -0.120801
0.143 -0.890178 0.300616 1.02506 -0.178993 -0.134883 -0.121623
0.144 -0.889522 0.300978 1.02537 -0.178533 -0.135848 -0.122445
0.145 -0.888865 0.30134 1.02568 -0.178074 -0.136813 -0.123266
0.146 -0.888206 0.3017 1.02598 -0.177615 -0.137778 -0.124086
0.147 -0.887546 0.30206 1.02629 -0.177155 -0.138744 -0.124905
0.148 -0.886885 0.30242 1.02659 -0.176695 -0.13971 -0.125724
0.149 -0.886222 0.302778 1.0269 -0.176236 -0.140677 -0.126542
0.15 -0.885557 0.303136 1.0272 -0.175776 -0.141644 -0.12736
0.151 -0.884892 0.303493 1.0275 -0.175316 -0.142611 -0.128177
0.152 -0.884224 0.303849 1.0278 -0.174856 -0.143579 -0.128993
0.153 -0.883556 0.304205 1.0281 -0.174396 -0.144548 -0.129809
0.154 -0.882886 0.304559 1.0284 -0.173936 -0.145517 -0.130624
0.155 -0.882214 0.304913 1.0287 -0.173475 -0.146486 -0.131438
0.156 -0.881541 0.305267 1.029 -0.173015 -0.147456 -0.132252
0.157 -0.880867 0.305619 1.02929 -0.172554 -0.148426 -0.133065
0.158 -0.880191 0.305971 1.02959 -0.172094 -0.149397 -0.133877
0.159 -0.879514 0.306322 1.02988 -0.171633 -0.150368 -0.134689
0.16 -0.878836 0.306672 1.03018 -0.171172 -0.15134 -0.135499
0.161 -0.878156 0.307021 1.03047 -0.170712 -0.152312 -0.13631
0.162 -0.877474 0.30737 1.03076 -0.170251 -0.153284 -0.137119
0.163 -0.876791 0.307718 1.03105 -0.16979 -0.154257 -0.137928
0.164 -0.876107 0.308065 1.03134 -0.169329 -0.155231 -0.138736
0.165 -0.875421 0.308411 1.03163 -0.168868 -0.156205 -0.139543
0.166 -0.874734 0.308756 1.03191 -0.168406 -0.157179 -0.14035
0.167 -0.874045 0.309101 1.0322 -0.167945 -0.158154 -0.141156
0.168 -0.873355 0.309445 1.03248 -0.167484 -0.15913 -0.141961
0.169 -0.872664 0.309788 1.03277 -0.167022 -0.160106 -0.142766
0.17 -0.871971 0.31013 1.03305 -0.166561 -0.161082 -0.143569
0.171 -0.871276 0.310472 1.03334 -0.166099 -0.162059 -0.144372
0.172 -0.870581 0.310812 1.03362 -0.165637 -0.163036 -0.145175
0.173 -0.869883 0.311152 1.0339 -0.165176 -0.164014 -0.145976
0.174 -0.869185 0.311491 1.03418 -0.164714 -0.164992 -0.146777
0.175 -0.868485 0.311829 1.03446 -0.164252 -0.165971 -0.147577
0.176 -0.867783 0.312166 1.03473 -0.16379 -0.16695 -0.148376
0.177 -0.86708 0.312502 1.03501 -0.163328 -0.16793 -0.149175
0.178 -0.866376 0.312838 1.03529 -0.162866 -0.16891 -0.149972
0.179 -0.86567 0.313173 1.03556 -0.162404 -0.169891 -0.150769
0.18 -0.864962 0.313506 1.03583 -0.161941 -0.170873 -0.151565
0.181 -0.864254 0.313839 1.03611 -0.161479 -0.171854 -0.152361
0.182 -0.863543 0.314172 1.03638 -0.161017 -0.172837 -0.153155
0.183 -0.862832 0.314503 1.03665 -0.160554 -0.173819 -0.153949
0.184 -0.862119 0.314833 1.03692 -0.160091 -0.174803 -0.154742
0.185 -0.861404 0.315163 1.03719 -0.159629 -0.175787 -0.155534
0.186 -0.860688 0.315491 1.03746 -0.159166 -0.176771 -0.156325
0.187 -0.859971 0.315819 1.03773 -0.158703 -0.177756 -0.157115
0.188 -0.859252 0.316146 1.03799 -0.158241 -0.178741 -0.157905
0.189 -0.858531 0.316472 1.03826 -0.157778 -0.179727 -0.158694
0.19 -0.85781 0.316797 1.03852 -0.157315 -0.180714 -0.159482
0.191 -0.857086 0.317121 1.03879 -0.156852 -0.1817 -0.160269
0.192 -0.856362 0.317444 1.03905 -0.156389 -0.182688 -0.161055
0.193 -0.855636 0.317766 1.03931 -0.155926 -0.183676 -0.161841
0.194 -0.854908 0.318088 1.03957 -0.155463 -0.184664 -0.162625
0.195 -0.854179 0.318408 1.03983 -0.154999 -0.185653 -0.163409
0.196 -0.853449 0.318728 1.04009 -0.154536 -0.186643 -0.164192
0.197 -0.852717 0.319046 1.04035 -0.154073 -0.187633 -0.164974
0.198 -0.851983 0.319364 1.04061 -0.153609 -0.188624 -0.165755
0.199 -0.851248 0.319681 1.04086 -0.153146 -0.189615 -0.166535
0.2 -0.850512 0.319997 1.04112 -0.152682 -0.190607 -0.167314
0.201 -0.849774 0.320311 1.04137 -0.152219 -0.191599 -0.168093
0.202 -0.849035 0.320625 1.04163 -0.151755 -0.192592 -0.16887
0.203 -0.848295 0.320938 1.04188 -0.151291 -0.193585 -0.169647
0.204 -0.847553 0.32125 1.04213 -0.150828 -0.194579 -0.170423
0.205 -0.846809 0.321561 1.04238 -0.150364 -0.195573 -0.171197
0.206 -0.846064 0.321871 1.04263 -0.1499 -0.196568 -0.171971
0.207 -0.845318 0.32218 1.04288 -0.149436 -0.197564 -0.172744
0.208 -0.84457 0.322489 1.04313 -0.148972 -0.19856 -0.173516
0.209 -0.84382 0.322796 1.04338 -0.148508 -0.199556 -0.174288
0.21 -0.84307 0.323102 1.04362 -0.148044 -0.200553 -0.175058
0.211 -0.842317 0.323407 1.04387 -0.14758 -0.201551 -0.175827
0.212 -0.841564 0.323711 1.04411 -0.147116 -0.202549 -0.176595
0.213 -0.840809 0.324014 1.04436 -0.146652 -0.203548 -0.177363
0.214 -0.840052 0.324316 1.0446 -0.146187 -0.204547 -0.178129
0.215 -0.839294 0.324618 1.04484 -0.145723 -0.205547 -0.178894
0.216 -0.838534 0.324918 1.04508 -0.145259 -0.206548 -0.179659
0.217 -0.837773 0.325217 1.04532 -0.144794 -0.207549 -0.180422
0.218 -0.837011 0.325515 1.04556 -0.14433 -0.20855 -0.181185
0.219 -0.836247 0.325812 1.0458 -0.143865 -0.209552 -0.181946
0.22 -0.835482 0.326108 1.04604 -0.143401 -0.210555 -0.182707
0.221 -0.834715 0.326403 1.04627 -0.142936 -0.211558 -0.183467
0.222 -0.833947 0.326697 1.04651 -0.142472 -0.212562 -0.184225
0.223 -0.833177 0.32699 1.04674 -0.142007 -0.213566 -0.184983
0.224 -0.832406 0.327282 1.04698 -0.141542 -0.214571 -0.185739
0.225 -0.831634 0.327572 1.04721 -0.141078 -0.215577 -0.186495
0.226 -0.83086 0.327862 1.04744 -0.140613 -0.216583 -0.187249
0.227 -0.830084 0.328151 1.04767 -0.140148 -0.217589 -0.188003
0.228 -0.829307 0.328438 1.0479 -0.139683 -0.218597 -0.188755
0.229 -0.828529 0.328725 1.04813 -0.139218 -0.219604 -0.189507
0.23 -0.827749 0.32901 1.04836 -0.138753 -0.220613 -0.190257
0.231 -0.826968 0.329295 1.04859 -0.138288 -0.221622 -0.191007
0.232 -0.826185 0.329578 1.04882 -0.137823 -0.222631 -0.191755
0.233 -0.825401 0.32986 1.04904 -0.137358 -0.223641 -0.192502
0.234 -0.824615 0.330141 1.04927 -0.136893 -0.224652 -0.193248
0.235 -0.823828 0.330421 1.04949 -0.136428 -0.225663 -0.193993
0.236 -0.82304 0.3307 1.04971 -0.135963 -0.226675 -0.194737
0.237 -0.82225 0.330978 1.04994 -0.135498 -0.227687 -0.19548
0.238 -0.821458 0.331255 1.05016 -0.135032 -0.2287 -0.196222
0.239 -0.820665 0.33153 1.05038 -0.134567 -0.229714 -0.196963
0.24 -0.819871 0.331805 1.0506 -0.134102 -0.230728 -0.197703
0.241 -0.819075 0.332078 1.05082 -0.133636 -0.231742 -0.198442
0.242 -0.818278 0.33235 1.05104 -0.133171 -0.232758 -0.199179
0.243 -0.817479 0.332621 1.05125 -0.132705 -0.233773 -0.199916
0.244 -0.816679 0.332891 1.05147 -0.13224 -0.23479 -0.200651
0.245 -0.815878 0.33316 1.05168 -0.131774 -0.235807 -0.201385
0.246 -0.815075 0.333427 1.0519 -0.131309 -0.236824 -0.202118
0.247 -0.81427 0.333693 1.05211 -0.130843 -0.237842 -0.20285
0.248 -0.813465 0.333959 1.05233 -0.130378 -0.238861 -0.203581
0.249 -0.812657 0.334223 1.05254 -0.129912 -0.23988 -0.204311
0.25 -0.811849 0.334486 1.05275 -0.129447 -0.2409 -0.205039
0.251 -0.811038 0.334747 1.05296 -0.128981 -0.241921 -0.205767
0.252 -0.810227 0.335008 1.05317 -0.128515 -0.242942 -0.206493
0.253 -0.809414 0.335267 1.05338 -0.128049 -0.243964 -0.207218
0.254 -0.808599 0.335525 1.05358 -0.127584 -0.244986 -0.207942
0.255 -0.807783 0.335782 1.05379 -0.127118 -0.246009 -0.208665
0.256 -0.806966 0.336038 1.054 -0.126652 -0.247032 -0.209386
0.257 -0.806147 0.336293 1.0542 -0.126186 -0.248056 -0.210107
0.258 -0.805327 0.336546 1.05441 -0.12572 -0.249081 -0.210826
0.259 -0.804505 0.336798 1.05461 -0.125254 -0.250106 -0.211544
0.26 -0.803682 0.337049 1.05481 -0.124788 -0.251131 -0.212261
0.261 -0.802857 0.337299 1.05502 -0.124322 -0.252158 -0.212976
0.262 -0.802031 0.337547 1.05522 -0.123856 -0.253185 -0.213691
0.263 -0.801204 0.337794 1.05542 -0.12339 -0.254212 -0.214404
0.264 -0.800375 0.33804 1.05562 -0.122924 -0.25524 -0.215116
0.265 -0.799545 0.338285 1.05581 -0.122458 -0.256269 -0.215827
0.266 -0.798713 0.338528 1.05601 -0.121992 -0.257298 -0.216536
0.267 -0.79788 0.33877 1.05621 -0.121526 -0.258328 -0.217244
0.268 -0.797045 0.339011 1.0564 -0.12106 -0.259358 -0.217952
0.269 -0.796209 0.339251 1.0566 -0.120594 -0.260389 -0.218657
0.27 -0.795372 0.339489 1.05679 -0.120127 -0.261421 -0.219362
0.271 -0.794533 0.339727 1.05699 -0.119661 -0.262453 -0.220065
0.272 -0.793693 0.339962 1.05718 -0.119195 -0.263486 -0.220767
0.273 -0.792851 0.340197 1.05737 -0.118729 -0.264519 -0.221468
0.274 -0.792008 0.34043 1.05756 -0.118262 -0.265553 -0.222168
0.275 -0.791164 0.340662 1.05775 -0.117796 -0.266588 -0.222866
0.276 -0.790318 0.340893 1.05794 -0.11733 -0.267623 -0.223563
0.277 -0.78947 0.341122 1.05813 -0.116863 -0.268659 -0.224259
0.278 -0.788622 0.34135 1.05832 -0.116397 -0.269695 -0.224953
0.279 -0.787772 0.341577 1.0585 -0.115931 -0.270732 -0.225646
0.28 -0.78692 0.341802 1.05869 -0.115464 -0.271769 -0.226338
0.281 -0.786067 0.342026 1.05887 -0.114998 -0.272807 -0.227029
0.282 -0.785213 0.342249 1.05906 -0.114531 -0.273846 -0.227718
0.283 -0.784357 0.342471 1.05924 -0.114065 -0.274885 -0.228406
0.284 -0.7835 0.342691 1.05942 -0.113598 -0.275925 -0.229092
0.285 -0.782641 0.342909 1.05961 -0.113132 -0.276965 -0.229777
0.286 -0.781781 0.343127 1.05979 -0.112665 -0.278006 -0.230461
0.287 -0.780919 0.343343 1.05997 -0.112199 -0.279048 -0.231144
0.288 -0.780057 0.343557 1.06015 -0.111732 -0.28009 -0.231825
0.289 -0.779192 0.343771 1.06032 -0.111266 -0.281132 -0.232505
0.29 -0.778327 0.343983 1.0605 -0.110799 -0.282176 -0.233184
0.291 -0.77746 0.344193 1.06068 -0.110333 -0.28322 -0.233861
0.292 -0.776591 0.344402 1.06086 -0.109866 -0.284264 -0.234536
0.293 -0.775722 0.34461 1.06103 -0.109399 -0.285309 -0.235211
0.294 -0.77485 0.344817 1.0612 -0.108933 -0.286354 -0.235884
0.295 -0.773978 0.345021 1.06138 -0.108466 -0.287401 -0.236556
0.296 -0.773104 0.345225 1.06155 -0.107999 -0.288447 -0.237226
0.297 -0.772228 0.345427 1.06172 -0.107532 -0.289495 -0.237895
0.298 -0.771352 0.345628 1.06189 -0.107066 -0.290542 -0.238562
0.299 -0.770474 0.345827 1.06206 -0.106599 -0.291591 -0.239228
0.3 -0.769594 0.346025 1.06223 -0.106132 -0.29264 -0.239893
0.301 -0.768713 0.346222 1.0624 -0.105665 -0.293689 -0.240556
0.302 -0.767831 0.346417 1.06257 -0.105199 -0.29474 -0.241218
0.303 -0.766947 0.346611 1.06274 -0.104732 -0.29579 -0.241879
0.304 -0.766062 0.346803 1.0629 -0.104265 -0.296842 -0.242538
0.305 -0.765176 0.346994 1.06307 -0.103798 -0.297893 -0.243195
0.306 -0.764288 0.347183 1.06323 -0.103331 -0.298946 -0.243851
0.307 -0.763399 0.347371 1.0634 -0.102865 -0.299999 -0.244506
0.308 -0.762509 0.347557 1.06356 -0.102398 -0.301052 -0.245159
0.309 -0.761617 0.347742 1.06372 -0.101931 -0.302106 -0.245811
0.31 -0.760723 0.347925 1.06388 -0.101464 -0.303161 -0.246461
0.311 -0.759829 0.348107 1.06404 -0.100997 -0.304216 -0.24711
0.312 -0.758933 0.348288 1.0642 -0.10053 -0.305272 -0.247758
0.313 -0.758036 0.348467 1.06436 -0.100063 -0.306328 -0.248404
0.314 -0.757137 0.348644 1.06452 -0.0995963 -0.307385 -0.249048
0.315 -0.756237 0.34882 1.06468 -0.0991293 -0.308442 -0.249691
0.316 -0.755336 0.348995 1.06484 -0.0986624 -0.3095 -0.250333
0.317 -0.754433 0.349168 1.06499 -0.0981954 -0.310559 -0.250973
0.318 -0.753529 0.349339 1.06515 -0.0977284 -0.311618 -0.251611
0.319 -0.752624 0.349509 1.0653 -0.0972614 -0.312678 -0.252248
0.32 -0.751717 0.349678 1.06545 -0.0967944 -0.313738 -0.252883
0.321 -0.750809 0.349845 1.06561 -0.0963274 -0.314798 -0.253517
0.322 -0.7499 0.35001 1.06576 -0.0958604 -0.31586 -0.25415
0.323 -0.748989 0.350174 1.06591 -0.0953934 -0.316921 -0.254781
0.324 -0.748077 0.350336 1.06606 -0.0949264 -0.317984 -0.25541
0.325 -0.747163 0.350497 1.06621 -0.0944593 -0.319047 -0.256038
0.326 -0.746249 0.350656 1.06636 -0.0939923 -0.32011 -0.256664
0.327 -0.745333 0.350814 1.06651 -0.0935252 -0.321174 -0.257289
0.328 -0.744415 0.35097 1.06665 -0.0930581 -0.322238 -0.257912
0.329 -0.743497 0.351125 1.0668 -0.092591 -0.323303 -0.258534
0.33 -0.742577 0.351278 1.06695 -0.092124 -0.324369 -0.259154
0.331 -0.741656 0.351429 1.06709 -0.0916569 -0.325435 -0.259772
0.332 -0.740733 0.351579 1.06723 -0.0911898 -0.326502 -0.260389
0.333 -0.739809 0.351727 1.06738 -0.0907226 -0.327569 -0.261005
0.334 -0.738884 0.351874 1.06752 -0.0902555 -0.328636 -0.261618
0.335 -0.737957 0.352019 1.06766 -0.0897884 -0.329704 -0.262231
0.336 -0.73703 0.352162 1.0678 -0.0893213 -0.330773 -0.262841
0.337 -0.736101 0.352304 1.06794 -0.0888541 -0.331842 -0.26345
0.338 -0.73517 0.352445 1.06808 -0.088387 -0.332912 -0.264058
0.339 -0.734238 0.352583 1.06822 -0.0879198 -0.333982 -0.264663
0.34 -0.733305 0.35272 1.06836 -0.0874527 -0.335053 -0.265267
0.341 -0.732371 0.352856 1.0685 -0.0869855 -0.336124 -0.26587
0.342 -0.731436 0.352989 1.06863 -0.0865184 -0.337196 -0.266471
0.343 -0.730499 0.353121 1.06877 -0.0860512 -0.338268 -0.26707
0.344 -0.729561 0.353252 1.0689 -0.085584 -0.339341 -0.267668
0.345 -0.728621 0.353381 1.06904 -0.0851168 -0.340414 -0.268264
0.346 -0.727681 0.353508 1.06917 -0.0846496 -0.341487 -0.268858
0.347 -0.726739 0.353633 1.0693 -0.0841824 -0.342562 -0.269451
0.348 -0.725796 0.353757 1.06943 -0.0837152 -0.343636 -0.270042
0.349 -0.724851 0.35388 1.06956 -0.083248 -0.344712 -0.270632
0.35 -0.723906 0.354 1.06969 -0.0827808 -0.345787 -0.271219
0.351 -0.722959 0.354119 1.06982 -0.0823136 -0.346863 -0.271805
0.352 -0.722011 0.354236 1.06995 -0.0818464 -0.34794 -0.27239
0.353 -0.721061 0.354352 1.07008 -0.0813791 -0.349017 -0.272973
0.354 -0.720111 0.354466 1.07021 -0.0809119 -0.350095 -0.273554
0.355 -0.719159 0.354578 1.07033 -0.0804447 -0.351173 -0.274133
0.356 -0.718205 0.354688 1.07046 -0.0799774 -0.352251 -0.274711
0.357 -0.717251 0.354797 1.07058 -0.0795102 -0.35333 -0.275287
0.358 -0.716295 0.354904 1.07071 -0.0790429 -0.35441 -0.275861
0.359 -0.715339 0.355009 1.07083 -0.0785757 -0.35549 -0.276434
0.36 -0.714381 0.355113 1.07095 -0.0781084 -0.35657 -0.277004
