phi,u_circular,v_circular
3.49 1 1.1707 1.1787
3.5 1 1.17539 1.18341
3.51 1 1.18007 1.1881
3.52 1 1.18472 1.19277
3.53 1 1.18936 1.19743
3.54 1 1.19398 1.20206
3.55 1 1.19857 1.20668
3.56 1 1.20315 1.21128
3.57 1 1.20771 1.21586
3.58 1 1.21225 1.22041
3.59 1 1.21677 1.22495
3.6 1 1.22126 1.22947
3.61 1 1.22573 1.23397
3.62 1 1.23018 1.23844
3.63 1 1.23461 1.24289
3.64 1 1.23901 1.24732
3.65 1 1.24339 1.25172
3.66 1 1.24775 1.25611
3.67 1 1.25208 1.26046
3.68 1 1.25638 1.2648
3.69 1 1.26066 1.26911
3.7 1 1.26492 1.27339
3.71 1 1.26915 1.27765
3.72 1 1.27335 1.28188
3.73 1 1.27752 1.28608
3.74 1 1.28166 1.29026
3.75 1 1.28578 1.29441
3.76 1 1.28987 1.29853
3.77 1 1.29393 1.30263
3.78 1 1.29796 1.30669
3.79 1 1.30196 1.31073
3.8 1 1.30593 1.31474
3.81 1 1.30987 1.31872
3.82 1 1.31378 1.32266
3.83 1 1.31765 1.32658
3.84 1 1.3215 1.33047
3.85 1 1.32531 1.33432
3.86 1 1.32909 1.33815
3.87 1 1.33284 1.34194
3.88 1 1.33656 1.3457
3.89 1 1.34024 1.34942
3.9 1 1.34388 1.35311
3.91 1 1.3475 1.35677
3.92 1 1.35107 1.3604
3.93 1 1.35462 1.36399
3.94 1 1.35812 1.36755
3.95 1 1.36159 1.37107
3.96 1 1.36503 1.37456
3.97 1 1.36843 1.37801
3.98 1 1.37179 1.38142
3.99 1 1.37511 1.3848
4 1 1.3784 1.38815
4.01 1 1.38165 1.39145
4.02 1 1.38486 1.39472
4.03 1 1.38803 1.39795
4.04 1 1.39117 1.40115
4.05 1 1.39426 1.4043
4.06 1 1.39732 1.40742
4.07 1 1.40033 1.41049
4.08 1 1.40331 1.41353
4.09 1 1.40624 1.41653
4.1 1 1.40914 1.41949
4.11 1 1.41199 1.42241
4.12 1 1.4148 1.42529
4.13 1 1.41758 1.42813
4.14 1 1.4203 1.43093
4.15 1 1.42299 1.43369
4.16 1 1.42564 1.4364
4.17 1 1.42824 1.43908
4.18 1 1.4308 1.44171
4.19 1 1.43331 1.4443
4.2 1 1.43579 1.44685
4.21 1 1.43822 1.44935
4.22 1 1.4406 1.45182
4.23 1 1.44294 1.45424
4.24 1 1.44524 1.45661
4.25 1 1.44749 1.45895
4.26 1 1.4497 1.46123
4.27 1 1.45187 1.46348
4.28 1 1.45398 1.46568
4.29 1 1.45606 1.46784
4.3 1 1.45808 1.46995
4.31 1 1.46006 1.47202
4.32 1 1.462 1.47404
4.33 1 1.46389 1.47601
4.34 1 1.46573 1.47795
4.35 1 1.46753 1.47983
4.36 1 1.46928 1.48167
4.37 1 1.47098 1.48346
4.38 1 1.47263 1.48521
4.39 1 1.47424 1.48691
4.4 1 1.4758 1.48857
4.41 1 1.47731 1.49018
4.42 1 1.47878 1.49174
4.43 1 1.4802 1.49325
4.44 1 1.48157 1.49472
4.45 1 1.48289 1.49614
4.46 1 1.48416 1.49751
4.47 1 1.48538 1.49884
4.48 1 1.48656 1.50012
4.49 1 1.48769 1.50135
4.5 1 1.48877 1.50253
4.51 1 1.48979 1.50366
4.52 1 1.49078 1.50475
4.53 1 1.49171 1.50579
4.54 1 1.49259 1.50678
4.55 1 1.49342 1.50772
4.56 1 1.49421 1.50861
4.57 1 1.49494 1.50945
4.58 1 1.49562 1.51025
4.59 1 1.49626 1.511
4.6 1 1.49685 1.51169
4.61 1 1.49738 1.51234
4.62 1 1.49787 1.51294
4.63 1 1.4983 1.51349
4.64 1 1.49869 1.514
4.65 1 1.49903 1.51445
4.66 1 1.49931 1.51485
4.67 1 1.49955 1.51521
4.68 1 1.49974 1.51551
4.69 1 1.49987 1.51577
4.7 1 1.49996 1.51597
4.71 1 1.5 1.51613
4.72 1 1.49999 1.51624
4.73 1 1.49992 1.5163
4.74 1 1.49981 1.51631
4.75 1 1.49965 1.51627
4.76 1 1.49943 1.51618
4.77 1 1.49917 1.51604
4.78 1 1.49886 1.51585
4.79 1 1.49849 1.51561
4.8 1 1.49808 1.51533
4.81 1 1.49762 1.51499
4.82 1 1.49711 1.51461
4.83 1 1.49655 1.51417
4.84 1 1.49593 1.51369
4.85 1 1.49527 1.51316
4.86 1 1.49456 1.51258
4.87 1 1.4938 1.51195
4.88 1 1.49299 1.51127
4.89 1 1.49213 1.51054
4.9 1 1.49123 1.50976
4.91 1 1.49027 1.50894
4.92 1 1.48926 1.50806
4.93 1 1.48821 1.50714
4.94 1 1.4871 1.50617
4.95 1 1.48595 1.50515
4.96 1 1.48475 1.50408
4.97 1 1.4835 1.50297
4.98 1 1.4822 1.5018
4.99 1 1.48086 1.50059
5 1 1.47946 1.49933
5.01 1 1.47802 1.49802
5.02 1 1.47653 1.49667
5.03 1 1.47499 1.49527
5.04 1 1.47341 1.49382
5.05 1 1.47177 1.49232
5.06 1 1.47009 1.49078
5.07 1 1.46837 1.48919
5.08 1 1.46659 1.48755
5.09 1 1.46477 1.48586
5.1 1 1.46291 1.48413
5.11 1 1.46099 1.48236
5.12 1 1.45904 1.48054
5.13 1 1.45703 1.47867
5.14 1 1.45498 1.47675
5.15 1 1.45288 1.47479
5.16 1 1.45074 1.47279
5.17 1 1.44856 1.47074
5.18 1 1.44632 1.46864
5.19 1 1.44405 1.4665
5.2 1 1.44173 1.46432
5.21 1 1.43936 1.46209
5.22 1 1.43695 1.45982
5.23 1 1.4345 1.4575
5.24 1 1.43201 1.45514
5.25 1 1.42947 1.45274
5.26 1 1.42689 1.45029
5.27 1 1.42426 1.44781
5.28 1 1.42159 1.44527
5.29 1 1.41888 1.4427
5.3 1 1.41613 1.44008
5.31 1 1.41334 1.43742
5.32 1 1.41051 1.43472
5.33 1 1.40763 1.43198
5.34 1 1.40472 1.4292
5.35 1 1.40176 1.42638
5.36 1 1.39876 1.42351
5.37 1 1.39573 1.42061
5.38 1 1.39265 1.41766
5.39 1 1.38954 1.41468
5.4 1 1.38638 1.41165
5.41 1 1.38319 1.40859
5.42 1 1.37996 1.40549
5.43 1 1.37669 1.40235
5.44 1 1.37338 1.39917
5.45 1 1.37004 1.39595
5.46 1 1.36666 1.3927
5.47 1 1.36324 1.38941
5.48 1 1.35979 1.38608
5.49 1 1.3563 1.38271
5.5 1 1.35277 1.37931
5.51 1 1.34921 1.37587
5.52 1 1.34561 1.3724
5.53 1 1.34198 1.36889
5.54 1 1.33832 1.36535
5.55 1 1.33462 1.36177
5.56 1 1.33089 1.35816
5.57 1 1.32712 1.35451
5.58 1 1.32333 1.35083
5.59 1 1.3195 1.34712
5.6 1 1.31563 1.34337
5.61 1 1.31174 1.33959
5.62 1 1.30782 1.33578
5.63 1 1.30386 1.33194
5.64 1 1.29987 1.32806
5.65 1 1.29586 1.32416
5.66 1 1.29181 1.32022
5.67 1 1.28774 1.31625
5.68 1 1.28363 1.31226
5.69 1 1.2795 1.30823
5.7 1 1.27534 1.30418
5.71 1 1.27116 1.30009
5.72 1 1.26694 1.29598
5.73 1 1.2627 1.29184
5.74 1 1.25843 1.28767
5.75 1 1.25414 1.28348
5.76 1 1.24982 1.27926
5.77 1 1.24548 1.27501
5.78 1 1.24111 1.27074
5.79 1 1.23672 1.26644
5.8 1 1.2323 1.26211
5.81 1 1.22786 1.25776
5.82 1 1.2234 1.25339
5.83 1 1.21892 1.249
5.84 1 1.21441 1.24458
5.85 1 1.20988 1.24013
5.86 1 1.20533 1.23567
5.87 1 1.20076 1.23118
5.88 1 1.19618 1.22667
5.89 1 1.19157 1.22214
5.9 1 1.18694 1.21759
5.91 1 1.18229 1.21302
5.92 1 1.17763 1.20843
5.93 1 1.17294 1.20382
5.94 1 1.16824 1.19919
5.95 1 1.16353 1.19454
5.96 1 1.15879 1.18988
5.97 1 1.15405 1.18519
5.98 1 1.14928 1.18049
5.99 1 1.1445 1.17578
6 1 1.13971 1.17104
6.01 1 1.1349 1.16629
6.02 1 1.13008 1.16153
6.03 1 1.12524 1.15675
6.04 1 1.1204 1.15196
6.05 1 1.11554 1.14715
6.06 1 1.11067 1.14233
6.07 1 1.10579 1.1375
6.08 1 1.1009 1.13265
6.09 1 1.09599 1.12779
6.1 1 1.09108 1.12292
6.11 1 1.08616 1.11804
6.12 1 1.08123 1.11315
6.13 1 1.07629 1.10825
6.14 1 1.07135 1.10334
6.15 1 1.0664 1.09842
6.16 1 1.06144 1.09349
6.17 1 1.05647 1.08855
6.18 1 1.0515 1.08361
6.19 1 1.04653 1.07866
6.2 1 1.04154 1.0737
6.21 1 1.03656 1.06874
6.22 1 1.03157 1.06377
6.23 1 1.02658 1.05879
6.24 1 1.02159 1.05381
6.25 1 1.01659 1.04883
6.26 1 1.01159 1.04384
6.27 1 1.00659 1.03885
6.28 1 1.00159 1.03385
6.29 1 0.996593 1.02885
6.3 1 0.991593 1.02386
6.31 1 0.986594 1.01886
6.32 1 0.981597 1.01386
6.33 1 0.976601 1.00885
6.34 1 0.971608 1.00385
6.35 1 0.966618 0.998854
6.36 1 0.96163 0.993854
6.37 1 0.956647 0.988857
6.38 1 0.951668 0.983861
6.39 1 0.946694 0.978869
6.4 1 0.941725 0.973879
6.41 1 0.936762 0.968893
6.42 1 0.931806 0.96391
6.43 1 0.926856 0.958933
6.44 1 0.921914 0.95396
6.45 1 0.916979 0.948993
6.46 1 0.912053 0.944032
6.47 1 0.907135 0.939077
6.48 1 0.902227 0.93413
6.49 1 0.897328 0.92919
6.5 1 0.89244 0.924257
6.51 1 0.887563 0.919334
6.52 1 0.882696 0.914419
6.53 1 0.877842 0.909513
6.54 1 0.872999 0.904618
6.55 1 0.86817 0.899732
6.56 1 0.863354 0.894858
6.57 1 0.858551 0.889995
6.58 1 0.853762 0.885144
6.59 1 0.848988 0.880305
6.6 1 0.844229 0.875478
6.61 1 0.839486 0.870665
6.62 1 0.834759 0.865866
6.63 1 0.830048 0.861081
6.64 1 0.825354 0.85631
6.65 1 0.820678 0.851555
6.66 1 0.81602 0.846815
6.67 1 0.81138 0.842091
6.68 1 0.806759 0.837383
6.69 1 0.802157 0.832693
6.7 1 0.797575 0.82802
6.71 1 0.793013 0.823365
6.72 1 0.788472 0.818728
6.73 1 0.783952 0.81411
6.74 1 0.779454 0.809511
6.75 1 0.774978 0.804932
6.76 1 0.770524 0.800374
6.77 1 0.766093 0.795835
6.78 1 0.761686 0.791318
6.79 1 0.757303 0.786822
6.8 1 0.752943 0.782349
6.81 1 0.748609 0.777897
6.82 1 0.744299 0.773469
6.83 1 0.740015 0.769063
6.84 1 0.735758 0.764682
6.85 1 0.731526 0.760324
6.86 1 0.727322 0.755991
6.87 1 0.723144 0.751683
6.88 1 0.718995 0.7474
6.89 1 0.714873 0.743144
6.9 1 0.71078 0.738913
6.91 1 0.706716 0.734709
6.92 1 0.702681 0.730532
6.93 1 0.698676 0.726383
6.94 1 0.694701 0.722262
6.95 1 0.690757 0.718168
6.96 1 0.686843 0.714104
6.97 1 0.682961 0.710068
6.98 1 0.679111 0.706063
6.99 1 0.675293 0.702087
7 1 0.671507 0.698141
7.01 1 0.667754 0.694226
7.02 1 0.664034 0.690342
7.03 1 0.660348 0.686489
7.04 1 0.656695 0.682669
7.05 1 0.653078 0.67888
7.06 1 0.649494 0.675124
7.07 1 0.645946 0.671401
7.08 1 0.642433 0.667712
7.09 1 0.638956 0.664056
7.1 1 0.635515 0.660434
7.11 1 0.632111 0.656846
7.12 1 0.628743 0.653293
7.13 1 0.625413 0.649775
7.14 1 0.62212 0.646293
7.15 1 0.618864 0.642847
7.16 1 0.615647 0.639436
7.17 1 0.612469 0.636062
7.18 1 0.609329 0.632725
7.19 1 0.606228 0.629425
7.2 1 0.603166 0.626163
7.21 1 0.600144 0.622938
7.22 1 0.597162 0.619751
7.23 1 0.594221 0.616603
7.24 1 0.59132 0.613494
7.25 1 0.58846 0.610423
7.26 1 0.585641 0.607392
7.27 1 0.582863 0.6044
7.28 1 0.580127 0.601449
7.29 1 0.577433 0.598537
7.3 1 0.574782 0.595666
7.31 1 0.572173 0.592836
7.32 1 0.569606 0.590047
7.33 1 0.567083 0.587299
7.34 1 0.564603 0.584593
7.35 1 0.562167 0.581929
7.36 1 0.559774 0.579307
7.37 1 0.557425 0.576727
7.38 1 0.555121 0.57419
7.39 1 0.552861 0.571696
7.4 1 0.550646 0.569245
7.41 1 0.548476 0.566838
7.42 1 0.546351 0.564474
7.43 1 0.544271 0.562154
7.44 1 0.542237 0.559878
7.45 1 0.540248 0.557646
7.46 1 0.538306 0.555459
7.47 1 0.53641 0.553317
7.48 1 0.53456 0.55122
7.49 1 0.532757 0.549168
7.5 1 0.531 0.547161
7.51 1 0.52929 0.5452
7.52 1 0.527628 0.543284
7.53 1 0.526012 0.541415
7.54 1 0.524444 0.539592
7.55 1 0.522924 0.537815
7.56 1 0.521451 0.536084
7.57 1 0.520026 0.534401
7.58 1 0.518649 0.532764
7.59 1 0.517321 0.531174
7.6 1 0.51604 0.529631
7.61 1 0.514808 0.528136
7.62 1 0.513625 0.526688
7.63 1 0.51249 0.525287
7.64 1 0.511403 0.523935
7.65 1 0.510366 0.52263
7.66 1 0.509378 0.521373
7.67 1 0.508438 0.520165
7.68 1 0.507548 0.519004
7.69 1 0.506707 0.517892
7.7 1 0.505916 0.516829
7.71 1 0.505174 0.515814
7.72 1 0.504481 0.514848
7.73 1 0.503838 0.51393
7.74 1 0.503244 0.513062
7.75 1 0.502701 0.512242
7.76 1 0.502207 0.511472
7.77 1 0.501762 0.51075
7.78 1 0.501368 0.510078
7.79 1 0.501023 0.509455
7.8 1 0.500728 0.508881
7.81 1 0.500484 0.508357
7.82 1 0.500289 0.507882
7.83 1 0.500144 0.507457
7.84 1 0.500049 0.507081
7.85 1 0.500004 0.506754
7.86 1 0.500009 0.506477
7.87 1 0.500064 0.50625
7.88 1 0.500169 0.506073
7.89 1 0.500324 0.505945
7.9 1 0.500529 0.505867
7.91 1 0.500784 0.505838
7.92 1 0.501089 0.505859
7.93 1 0.501444 0.50593
7.94 1 0.501849 0.50605
7.95 1 0.502303 0.50622
7.96 1 0.502807 0.50644
7.97 1 0.503361 0.506709
7.98 1 0.503965 0.507028
7.99 1 0.504618 0.507397
8 1 0.505321 0.507815
8.01 1 0.506073 0.508282
8.02 1 0.506875 0.508799
8.03 1 0.507726 0.509365
8.04 1 0.508626 0.509981
8.05 1 0.509575 0.510646
8.06 1 0.510573 0.51136
8.07 1 0.511621 0.512123
8.08 1 0.512717 0.512935
8.09 1 0.513862 0.513796
8.1 1 0.515055 0.514707
8.11 1 0.516297 0.515665
8.12 1 0.517587 0.516673
8.13 1 0.518926 0.517729
8.14 1 0.520313 0.518834
8.15 1 0.521747 0.519987
8.16 1 0.52323 0.521188
8.17 1 0.52476 0.522438
8.18 1 0.526337 0.523735
8.19 1 0.527962 0.52508
8.2 1 0.529635 0.526474
8.21 1 0.531354 0.527914
8.22 1 0.53312 0.529403
8.23 1 0.534933 0.530938
8.24 1 0.536792 0.532521
8.25 1 0.538698 0.534151
8.26 1 0.54065 0.535828
8.27 1 0.542647 0.537551
8.28 1 0.544691 0.539321
8.29 1 0.54678 0.541137
8.3 1 0.548914 0.543
8.31 1 0.551093 0.544908
8.32 1 0.553318 0.546863
8.33 1 0.555587 0.548862
8.34 1 0.5579 0.550908
8.35 1 0.560258 0.552998
8.36 1 0.562659 0.555134
8.37 1 0.565105 0.557314
8.38 1 0.567593 0.559539
8.39 1 0.570126 0.561808
8.4 1 0.572701 0.564122
8.41 1 0.575318 0.566479
8.42 1 0.577979 0.56888
8.43 1 0.580681 0.571324
8.44 1 0.583425 0.573812
8.45 1 0.586211 0.576343
8.46 1 0.589039 0.578916
8.47 1 0.591907 0.581532
8.48 1 0.594817 0.584189
8.49 1 0.597766 0.586889
8.5 1 0.600756 0.589631
8.51 1 0.603786 0.592413
8.52 1 0.606856 0.595237
8.53 1 0.609965 0.598102
8.54 1 0.613113 0.601008
8.55 1 0.616299 0.603953
8.56 1 0.619524 0.606939
8.57 1 0.622787 0.609964
8.58 1 0.626088 0.613028
8.59 1 0.629426 0.616132
8.6 1 0.632801 0.619275
8.61 1 0.636213 0.622455
8.62 1 0.639662 0.625675
8.63 1 0.643146 0.628931
8.64 1 0.646666 0.632226
8.65 1 0.650221 0.635557
8.66 1 0.653812 0.638926
8.67 1 0.657437 0.642331
8.68 1 0.661096 0.645772
8.69 1 0.664789 0.649249
8.7 1 0.668515 0.652761
8.71 1 0.672275 0.656309
8.72 1 0.676068 0.659891
8.73 1 0.679893 0.663508
